Ticker,HoldingName,WeightPct
VITL-U,VITAL UTS,0.0
CJT,Cargojet Inc,0.0
CF,CANACCORD GENUITY GROUP I,0.0
WPK,Winpak Ltd,0.0
FF,FIRST MINING GOLD CORP,0.0
TOT,Total Energy Services Inc,0.0
TCW,Trican Well Service Ltd,0.0
PSI,Pason Systems Inc,0.0
MDI,MAJOR DRILLING GROUP INTL,0.0
SGY,Surge Energy Inc,0.0
TLG,TROILUS MINING CORP,0.0
FDY,FARADAY COPPER CORP,0.0
HIVE,HIVE DIGITAL TECHNOLOGIES,0.0
LGD,LIBERTY GOLD CORP,0.0
ARG,Amerigo Resources Ltd,0.0
AD-U,ALARIS EQUITY PARTNERS IN,0.0
OBE,OBSIDIAN ENERGY LTD,0.0
OM,OSISKO METALS INC,0.0
TLO,TALON METALS CORP,0.0
IFP,Interfor Corp,0.0
TSAT,TELESAT CORP,0.0
WELL,WELL HEALTH TECHNOLOGIES,0.0
HSLV,HIGHLANDER SILVER CORP,0.0
MER,MEREN ENERGY INC,0.0
NDM,NORTHERN DYNASTY MINERALS,0.0
CGY,CALIAN GROUP LTD,0.0
BDI,Black Diamond Group Ltd,0.0
AGF/B,AGF MANAGEMENT LTD-CLASS,0.0
SVI,StorageVault Canada Inc,0.0
CNL,COLLECTIVE MINING LTD,0.0
CFP,Canfor Corp,0.0
SLS,SOLARIS RESOURCES INC,0.0
RGSI,ROCKPOINT GAS STORAG-CLA-,0.0
SGR-U,SLATE RETAIL REIT,0.0
GRGD,GROUPE DYNAMITE INC,0.0
CGX,Cineplex Inc,0.0
MEQ,MAINSTREET EQUITY CORP,0.0
NUAG,NEW PACIFIC METALS CORP,0.0
RSI,ROGERS SUGAR INC,0.0
DBM,DOMAN BUILDING MATERIALS,0.0
BLDP,Ballard Power Systems Inc,0.0
III,IMPERIAL METALS CORP,0.0
ENGH,Enghouse Systems Ltd,0.0
MKP,MCAN MORTGAGE CORP,0.0
ADEN,ADENTRA Inc,0.0
GAU,GALIANO GOLD INC,0.0
BBD/A,BOMBARDIER INC-A,0.0
DIV,Diversified Royalty Corp,0.0
RFA,RFA FINANCIAL INC,0.0
,LUMINA METALS CORP,0.0
ISO,ISOENERGY LTD,0.0
WJX,Wajax Corp,0.0
PMET,PMET RESOURCES INC,0.0
MAI,MINING AMERICAS INC,0.0
ATX,ATEX RESOURCES INC,0.0
TOY,SPIN MASTER CORP-SUB VTG,0.0
MTY,MTY Food Group Inc,0.0
MARI,MARIMACA COPPER CORP,0.0
WRN,WESTERN COPPER AND GOLD C,0.0
ABXX,ABAXX TECHNOLOGIES IN,0.0
PRL,PROPEL HOLDINGS INC,0.0
ASTL,ALGOMA STEEL GROUP INC,0.0
WEED,Canopy Growth Corp,0.0
GSY,goeasy Ltd,0.0
AI,ATRIUM MORTGAGE INVESTMEN,0.0
PHX,PHX Energy Services Corp,0.0
GOOS,Canada Goose Holdings Inc,0.0
NXR-U,NEXUS INDUSTRIAL REIT,0.0
NICU,MAGNA MINING INC,0.0
TMQ,TRILOGY METALS INC,0.0
TF,TIMBERCREEK FINANCIAL COR,0.0
NOA,NORTH AMERICAN CONSTRUCTI,0.0
CGO,Cogeco Inc,0.0
XNDU,XANADU QUANTUM TECH-CL B,0.0
VHI,VITALHUB CORP,0.0
MAL,MAGELLAN AEROSPACE CORP,0.0
TCL/A,TRANSCONTINENTAL INC-CL A,0.0
FTG,FIRAN TECHNOLOGY GROUP CO,0.0
FSZ,FIERA CAPITAL CORP,0.0
FEC,FRONTERA ENERGY CORP,0.0
JOY,JOURNEY ENERGY INC,0.0
APM,ANDEAN PRECIOUS METALS CO,0.0
DCBO,DOCEBO INC,0.0
ACB,AURORA CANNABIS INC,0.0
VMET,VERSAMET ROYALTIES CORP,0.0
IPO,INPLAY OIL CORP,0.0
ELVA,ELECTROVAYA INC,0.0
AFN,AG GROWTH INTERNATIONAL I,0.0
STCK,STACK CAPITAL GROUP INC,0.0
CPKR,CANADA PACKERS INC-W/I,0.0
KITS,KITS EYECARE LTD,0.0
2521181,G3 GOLDFIELDS INC,0.0
BLN,BLACKLINE SAFETY (CVR),0.0
VGCX,Victoria Gold Corp,0.0
NBLY,PCP MANAGEMENT CVR,0.0
,CONSTELLATION WTS 3/31/40,0.0
,"Cash, Cash Equivalents 1",0.0
