Ticker,HoldingName,WeightPct
,CHTR 4 1/4 02/01/31,0.1
,BCECN 5 7/8 05/12/56,0.1
,TACN V5.854 PERP C,0.1
,SBGI 5 1/2 03/01/30,0.1
,CPXCN 7.95 09/09/2082,0.1
,CWK 8 7/8 09/01/31,0.1
,CHTR 5 3/8 06/01/29,0.1
,IEP 9 3/4 01/15/29,0.1
,MOH 6 1/4 01/15/33,0.1
,WOOF 8 1/4 02/01/31,0.1
,RRR 4 5/8 12/01/31,0.1
,SSP 9 7/8 08/15/30,0.1
,DVN 4 1/2 01/15/30,0.1
,TELSAT 4 7/8 06/01/27,0.1
,GTN 9 5/8 07/15/32,0.1
,CCL 5 3/4 08/01/32,0.1
,DTV 9 1/4 06/01/32,0.1
,GMABDC 7 1/4 12/15/33,0.1
,DIGDIF 8 5/8 08/01/32,0.1
,UAN 6 1/8 06/15/28,0.1
,GMABDC 6 1/4 12/15/32,0.1
,GPS 3 7/8 10/01/31,0.1
,VRRM TL B 1L USD,0.1
,GPK 3.5 03/01/2029,0.1
,EOFP 6 3/4 09/15/33,0.1
,CLW 4 3/4 08/15/28,0.1
,FAIRIC 6 05/15/33,0.1
,SOLEIN 7 1/4 02/15/33,0.1
,HAS 3.9 11/19/29,0.1
,MCGHLL 5 3/4 08/01/28,0.1
,PARA 4 3/8 03/15/43,0.1
,MAT 3 3/4 04/01/29,0.1
,CRI 7 3/8 02/15/31,0.1
,RCICN 5 5/8 04/15/55,0.1
,TERP 4.75 01/15/2030,0.1
,VETCN 7 1/4 02/15/33,0.1
,TMHC 5 3/4 11/15/32,0.1
,LGIH 8.75 12/15/2028,0.1
,CEUCN 5 5/8 06/15/33,0.1
,CHEUCN 5 3/4 10/01/32,0.1
,LHX 1.8 01/15/31,0.1
,CRWV 9 02/01/31,0.1
,SOILCN 9 5/8 06/15/29,0.1
,KPERST 4 1/4 03/01/26,0.1
,NINE ENERGY SERVICE INC-N,0.1
,CGXCN 5 3/4 09/30/25,0.1
,CSCHLD 6.5 02/01/2029,0.1
,SABHLD 11 1/8 07/15/30,0.1
,IONPLA 5 05/01/28,0.1
,THC 6.125 10/01/2028,0.1
,TACN 6 1/2 03/15/40,0.1
,OI 9 1/2 06/01/33,0.1
,EVRI 9 1/4 07/01/32,0.1
,CRC 7 1/4 01/15/35,0.1
,WBD 4.279 03/15/32,0.1
,VMED 4 1/2 08/15/2030,0.1
,SBGI 8 1/8 02/15/33,0.1
,LGF 6 04/15/30,0.1
,BNCN V4.8 PERP 46,0.1
,CLGIX 2022-1CAN4 A2 1/52,0.1
,NCLH 6 3/4 02/01/32,0.1
,ARTGCN 5 5/8 02/15/31,0.1
,CIVI 8 3/4 07/01/31,0.1
,TMUS 2.55 02/15/31,0.1
,LHX 5.4 07/31/33,0.1
,CVECN 3 3/4 02/15/52,0.1
,SGYCN 8.5 09/05/29,0.1
,TCN 6 3/4 07/21/55,0.1
,SIRI 4 07/15/28,0.1
,UVN 8 1/2 07/31/31,0.1
,PDVSA 6 05/16/24,0.1
,TDG 6 1/4 01/31/34,0.1
,QNTELE 6 1/4 08/15/33,0.1
,FFHCN 3.95 03/03/31,0.1
,QNTELE 5 3/4 08/15/32,0.1
,IPLCN 6 3/4 12/12/54,0.1
,CGXCN 7 5/8 03/31/29,0.1
,SCI 3 3/8 08/15/30,0.1
,ADT 5 7/8 10/15/33,0.1
,PEGI 4 1/2 08/15/28,0.1
,AXL 7 3/4 10/15/33,0.1
,GTX 7 3/4 05/31/32,0.1
,ASHWOO 4.625 08/01/2029,0.1
,UVN 8 7/8 04/15/33,0.1
,FLYAME TL B 1L USD,0.1
,NAKJUI TL 1L USD,0.1
,GWCN 6 06/01/29,0.1
,COST 1.6 04/20/30,0.1
,AAPL 3.35 08/08/32,0.1
,AAWH 12.75 07/16/2029,0.0
,VSNT 7 1/4 01/30/31,0.0
,BLD 5 5/8 01/31/34,0.0
,AXL 5 10/01/29,0.0
,GRA 7 08/01/33,0.0
,SSP 5 3/8 01/15/31,0.0
,ALACN 8.9 11/10/83,0.0
,VENTGL 6 05/01/36,0.0
,ENBCN 5 01/19/2082,0.0
,STX 4.091 06/01/29,0.0
,AHLMUN 4.875 02/04/2028,0.0
,CSCHLD 4 5/8 12/01/30,0.0
,OFFICE PROPERTIES INCOME,0.0
,TRPCN 4.2 03/04/2081,0.0
,IAGCN 6.611 06/30/2082,0.0
,BCECN 2.75 8/1/2021,0.0
,POLPRC TL 1L USD,0.0
,COEQRE 7.45 07/04/29,0.0
,TERCN TL 1L USD,0.0
,TMUS 3.75 04/15/27,0.0
,RGCARE TL B 1L USD,0.0
,NWHM 8 1/2 11/01/30,0.0
,WHR 4.7 05/14/32,0.0
,KPERST TL B 1L EUR,0.0
,GOOGL 1.1 08/15/30,0.0
