Ticker,HoldingName,WeightPct
,MMSPTS 4.161 01/30/28,0.0
,ETRHWY 4.19 04/25/2042,0.0
,CANCOR 4.482 10/16/29,0.0
,CTLONE 3.998 08/20/30,0.0
,CNHI 3 3/4 06/05/29,0.0
,TD 2.26 01/07/2027,0.0
,ETRHWY 4.81 10/03/55,0.0
,BMO 5.039 05/29/28,0.0
,IAGCN 4.131 12/05/34,0.0
,TOYOTA 3.46 02/24/31,0.0
,FIRWST 9.186 08/09/33,0.0
,XCN 2.016 02/12/31,0.0
,NSIUCN 3.307 04/25/50,0.0
,GM 5 02/09/29,0.0
,MEDIND 5 1/4 10/01/29,0.0
,ENMAXC 4.695 10/09/34,0.0
,GEICN 4.45 11/12/31,0.0
,AMT 1 7/8 10/15/30,0.0
,ARXCN 4.104 02/25/33,0.0
,ENBGAS 2.35 09/15/31,0.0
,LOWMAT 4.691 06/07/54,0.0
,MFCCN 3.318 02/19/30,0.0
,BAMREP 4.25 01/15/2029,0.0
,BCECN 2.2 05/29/28,0.0
,NACN 6.067 08/16/2086,0.0
,T 4.85 05/25/47,0.0
,ONTPOW 2.977 09/13/29,0.0
,LCN 4.387 06/16/35,0.0
,NWRWPT 4.25 06/01/2029,0.0
,COAGAS 4.691 09/30/29,0.0
,SLFCN 2.8 11/21/33,0.0
,ALTALK 4.742 05/22/54,0.0
,ALCTRA 4.627 06/13/34,0.0
,TOUCN 3.934 03/16/31,0.0
,APUCN 4.312 04/07/27,0.0
,ONTPOW 4.866 03/13/55,0.0
,DIRUCN 4.287 07/03/30,0.0
,ENBCN 4.2 05/12/51,0.0
,TD 4.002 10/31/30,0.0
,EPCOR 3.949 11/26/48,0.0
,SOLLIO 6 07/03/30,0.0
,JAZZ 4.375 01/15/29,0.0
,ONTPOW 3.838 06/22/48,0.0
,HYNMTR 4.895 01/31/29,0.0
,HOOPPR 4.212 05/27/33,0.0
,IAGCN 6.611 06/30/2082,0.0
,TCN 4.95 02/18/31,0.0
,NAVCAN 2.063 05/29/30,0.0
,MP 4.05 9/5/2045,0.0
,IAGCN 5.685 06/20/33,0.0
,IPLCN 6.625 11/19/2079,0.0
,GM 5.6 10/15/32,0.0
,WELL 2.95 01/15/2027,0.0
,ETRHWY 3.72 05/11/2048,0.0
,RLNCE 4.149 04/18/33,0.0
,ELFCN 5.503 01/13/33,0.0
,LOWMAT 4.854 10/31/33 COR,0.0
,REMSQC 4.791 06/22/56,0.0
,SIACN 3.524 12/18/28,0.0
,GLENLN 5.338 04/04/27,0.0
,TOUCN 2.529 02/12/29,0.0
,HYNMTR 4.004 05/13/31,0.0
,SCDA 2.15 06/02/2031,0.0
,NXPI 2.65 02/15/32,0.0
,ENBPIP 4.55 09/29/45,0.0
,ENBCN 5.82 08/17/53,0.0
,XCN 3.779 06/05/28,0.0
,CAAIAU 3.554 10/07/53,0.0
,AWLN 4.525 08/26/32,0.0
,ONTPOW 4.922 07/19/32 COR,0.0
,CCL 5 3/4 08/01/32,0.0
,TOYOTA 3.74 05/21/30,0.0
,SIACN 4.436 10/17/29,0.0
,ENB 5.21 02/25/2036,0.0
,FTSCN 4.67 11/28/52,0.0
,KEYCN 6 10/15/55,0.0
,ENBGAS 3.59 11/22/47,0.0
,IPLCN 6 3/4 12/12/54,0.0
,NACN 5.937 12/22/32,0.0
,CAN 2 12/1/2051,0.0
,WSPCN 4.003 01/22/32,0.0
,CUCN 5.45 12/22/55,0.0
,SEA TO SKY HW 2.629 10/30,0.0
,CJTCN 4.599 06/30/30,0.0
,DE 5.17 09/15/28,0.0
,WELL 4.125 03/15/2029,0.0
,SIACN 2.82 03/31/27,0.0
,RGCARE TL B 1L USD,0.0
,BNS 4.95 08/01/34,0.0
,SOUCOA 1.6 07/03/30 CORP,0.0
,UVN 4 1/2 05/01/29,0.0
,NACN 5.279 02/15/34,0.0
,MATHOM 4 5/8 03/01/30,0.0
,CANADIAN DOLLAR - MARGIN,0.0
,AERMON 3.03 04/21/2050,0.0
,BNCN V4.8 PERP 46,0.0
,TRPCN 5.3 03/15/77,0.0
,AERMON 6.55 10/11/2033,0.0
,THC 4 3/8 01/15/30,0.0
,BCECN 3.45 9/1/2017,0.0
,USDP JPYC 159.9 07/13/26,0.0
,LUCACN 3.315 02/14/2050,0.0
,VETCN 6 7/8 05/01/30,0.0
,SWAPTION C 2.52 06/22/27,0.0
,KRUGCN 5.375 04/09/2029,0.0
,AERMON 3.918 06/12/45,0.0
,CASCN 6 3/4 07/15/30,0.0
,BEPUCN 6.05 PERP PFD,0.0
,ENBGAS 4.2 06/02/44,0.0
,USDP MXNC 17.25 07/31/26,0.0
,TACN V2.709 PERP A,0.0
,EMACN 4.6 PERP L,0.0
,NVLAUT 4.114 03/31/2042,0.0
,PSPCAP 4.15 06/01/33,0.0
,USDP CADC 1.4015 07/30/26,0.0
,BIP 2.855 09/01/2032,0.0
,CRDPOW 4.087 06/30/34,0.0
,SWAPTION C 2.25 10/31/26,0.0
,CJRCN 5 05/11/28,0.0
,CRDPOW 4.087 09/30/34,0.0
,CLGIX 2022-1CAN4 B 1/52,0.0
