Fund Holdings as of,"Sep 17, 2026"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency
"LITE","LUMENTUM HOLDINGS","Information Technology","Equity","439,946.36","0.13","439,946.36","352.00","1,249.84","United States","NASDAQ","CAD","0.71","USD"
"ECL","ECOLAB","Materials","Equity","436,603.03","0.13","436,603.03","1,149.00","379.98","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"MCO","MOODYS CORP","Financials","Equity","436,055.71","0.13","436,055.71","675.00","646.00","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"ABNB","AIRBNB CLASS A","Consumer Discretionary","Equity","435,610.40","0.13","435,610.40","1,877.00","232.08","United States","NASDAQ","CAD","0.71","USD"
"HLT","HILTON WORLDWIDE HOLDINGS","Consumer Discretionary","Equity","435,418.85","0.13","435,418.85","1,029.00","423.14","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"KKR","KKR AND CO INC","Financials","Equity","429,029.68","0.13","429,029.68","3,124.00","137.33","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"FDX","FEDEX CORP","Industrials","Equity","426,963.42","0.12","426,963.42","998.00","427.82","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"CTAS","CINTAS","Industrials","Equity","423,067.68","0.12","423,067.68","1,528.00","276.87","United States","NASDAQ","CAD","0.71","USD"
"HCA","HCA HEALTHCARE","Health Care","Equity","422,454.06","0.12","422,454.06","704.00","600.07","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"SPG","SIMON PROPERTY GROUP REIT INC","Real Estate","Equity","418,963.58","0.12","418,963.58","1,465.00","285.98","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"AEP","AMERICAN ELECTRIC POWER INC","Utilities","Equity","414,713.10","0.12","414,713.10","2,438.00","170.10","United States","NASDAQ","CAD","0.71","USD"
"ALL","ALLSTATE CORP","Financials","Equity","410,605.09","0.12","410,605.09","1,164.00","352.75","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"HON","HONEYWELL INTERNATIONAL INC","Industrials","Equity","408,662.24","0.12","408,662.24","1,415.00","288.81","United States","NASDAQ","CAD","0.71","USD"
"BSX","BOSTON SCIENTIFIC CORP","Health Care","Equity","408,044.18","0.12","408,044.18","6,699.00","60.91","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"APD","AIR PRODUCTS AND CHEMICALS","Materials","Equity","404,983.92","0.12","404,983.92","1,012.00","400.18","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"MNST","MONSTER BEVERAGE","Consumer Staples","Equity","404,899.44","0.12","404,899.44","6,504.00","62.25","United States","NASDAQ","CAD","0.71","USD"
"DLR","DIGITAL REALTY TRUST REIT","Real Estate","Equity","404,097.51","0.12","404,097.51","1,568.00","257.71","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"AON","AON PLC CLASS A","Financials","Equity","402,890.43","0.12","402,890.43","973.00","414.07","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"URI","UNITED RENTALS","Industrials","Equity","398,221.56","0.12","398,221.56","284.00","1,402.18","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"AJG","ARTHUR J GALLAGHER","Financials","Equity","396,398.87","0.12","396,398.87","1,174.00","337.65","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"TRGP","TARGA RESOURCES","Energy","Equity","392,732.46","0.11","392,732.46","985.00","398.71","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"RCL","ROYAL CARIBBEAN GROUP","Consumer Discretionary","Equity","389,468.22","0.11","389,468.22","1,115.00","349.30","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"TFC","TRUIST FINANCIAL","Financials","Equity","386,529.24","0.11","386,529.24","5,704.00","67.76","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"PCAR","PACCAR INC","Industrials","Equity","385,906.22","0.11","385,906.22","2,351.00","164.14","United States","NASDAQ","CAD","0.71","USD"
"KMI","KINDER MORGAN","Energy","Equity","385,323.45","0.11","385,323.45","8,799.00","43.79","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"NUE","NUCOR","Materials","Equity","385,300.75","0.11","385,300.75","1,039.00","370.84","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"TEL","TE CONNECTIVITY PLC","Information Technology","Equity","383,162.41","0.11","383,162.41","1,326.00","288.96","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"TDG","TRANSDIGM GROUP","Industrials","Equity","382,260.19","0.11","382,260.19","254.00","1,504.95","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"COR","CENCORA","Health Care","Equity","380,825.54","0.11","380,825.54","880.00","432.75","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"CRH","CRH PUBLIC LIMITED PLC","Materials","Equity","369,245.70","0.11","369,245.70","3,045.00","121.26","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"OKE","ONEOK","Energy","Equity","368,199.20","0.11","368,199.20","2,824.00","130.38","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"APO","APOLLO GLOBAL MANAGEMENT","Financials","Equity","365,148.35","0.11","365,148.35","2,072.00","176.23","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"NXPI","NXP SEMICONDUCTORS NV","Information Technology","Equity","362,182.10","0.11","362,182.10","1,136.00","318.82","United States","NASDAQ","CAD","0.71","USD"
"COHR","COHERENT","Information Technology","Equity","361,811.90","0.11","361,811.90","874.00","413.97","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"KEYS","KEYSIGHT TECHNOLOGIES","Information Technology","Equity","361,583.47","0.11","361,583.47","780.00","463.57","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"FAST","FASTENAL","Industrials","Equity","360,505.37","0.11","360,505.37","5,241.00","68.79","United States","NASDAQ","CAD","0.71","USD"
"D","DOMINION ENERGY","Utilities","Equity","359,946.59","0.11","359,946.59","4,003.00","89.92","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"MPWR","MONOLITHIC POWER SYSTEMS INC","Information Technology","Equity","359,883.27","0.11","359,883.27","220.00","1,635.82","United States","NASDAQ","CAD","0.71","USD"
"MRNA","MODERNA","Health Care","Equity","354,840.79","0.10","354,840.79","1,605.00","221.08","United States","NASDAQ","CAD","0.71","USD"
"FIX","COMFORT SYSTEMS USA","Industrials","Equity","354,428.48","0.10","354,428.48","161.00","2,201.40","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"DVN","DEVON ENERGY","Energy","Equity","353,930.73","0.10","353,930.73","5,194.00","68.14","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"BKR","BAKER HUGHES CLASS A","Energy","Equity","351,743.68","0.10","351,743.68","4,446.00","79.11","United States","NASDAQ","CAD","0.71","USD"
"TER","TERADYNE","Information Technology","Equity","349,684.93","0.10","349,684.93","708.00","493.90","United States","NASDAQ","CAD","0.71","USD"
"GWW","WW GRAINGER INC","Industrials","Equity","349,658.00","0.10","349,658.00","198.00","1,765.94","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"CTVA","CORTEVA","Materials","Equity","349,507.88","0.10","349,507.88","3,065.00","114.03","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"F","FORD MOTOR CO","Consumer Discretionary","Equity","343,345.60","0.10","343,345.60","18,037.00","19.04","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"AME","AMETEK INC","Industrials","Equity","340,840.93","0.10","340,840.93","1,040.00","327.73","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"SRE","SEMPRA","Utilities","Equity","338,616.35","0.10","338,616.35","2,946.00","114.94","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"MET","METLIFE","Financials","Equity","338,217.91","0.10","338,217.91","2,484.00","136.16","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"AFL","AFLAC","Financials","Equity","337,254.80","0.10","337,254.80","2,068.00","163.08","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"O","REALTY INCOME REIT","Real Estate","Equity","337,117.45","0.10","337,117.45","4,205.00","80.17","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"CAH","CARDINAL HEALTH","Health Care","Equity","333,032.10","0.10","333,032.10","1,052.00","316.57","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"HONA","HONEYWELL AEROSPACE INC","Industrials","Equity","330,765.27","0.10","330,765.27","1,415.00","233.75","United States","NASDAQ","CAD","0.71","USD"
"DAL","DELTA AIR LINES","Industrials","Equity","324,507.82","0.09","324,507.82","2,921.00","111.09","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"EBAY","EBAY","Consumer Discretionary","Equity","323,710.55","0.09","323,710.55","2,050.00","157.91","United States","NASDAQ","CAD","0.71","USD"
"STT","STATE STREET","Financials","Equity","322,624.08","0.09","322,624.08","1,260.00","256.05","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"PSA","PUBLIC STORAGE REIT","Real Estate","Equity","318,858.74","0.09","318,858.74","758.00","420.66","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"EW","EDWARDS LIFESCIENCES","Health Care","Equity","318,821.92","0.09","318,821.92","2,583.00","123.43","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"BDX","BECTON DICKINSON","Health Care","Equity","316,601.55","0.09","316,601.55","1,248.00","253.69","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"CAD","CAD CASH","Cash and/or Derivatives","Cash","314,522.98","0.09","314,522.98","314,523.00","100.00","Canada","-","CAD","1.00","CAD"
"AMP","AMERIPRISE FINANCE INC","Financials","Equity","309,876.78","0.09","309,876.78","406.00","763.24","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"FITB","FIFTH THIRD BANCORP","Financials","Equity","307,933.65","0.09","307,933.65","4,133.00","74.51","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"CIEN","CIENA","Information Technology","Equity","302,372.74","0.09","302,372.74","628.00","481.48","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"CVNA","CARVANA CLASS A","Consumer Discretionary","Equity","301,401.13","0.09","301,401.13","3,273.00","92.09","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"AZO","AUTOZONE","Consumer Discretionary","Equity","298,364.56","0.09","298,364.56","75.00","3,978.17","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"ETR","ENTERGY CORP","Utilities","Equity","297,225.25","0.09","297,225.25","2,057.00","144.49","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"VMRK","VIVMARK RESIDENTIAL","Real Estate","Equity","296,553.87","0.09","296,553.87","3,365.00","88.13","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"WAB","WESTINGHOUSE AIR BRAKE TECHNOLOGIE","Industrials","Equity","295,988.44","0.09","295,988.44","759.00","389.97","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"PYPL","PAYPAL HOLDINGS","Financials","Equity","294,993.41","0.09","294,993.41","3,984.00","74.04","United States","NASDAQ","CAD","0.71","USD"
"VST","VISTRA","Utilities","Equity","293,756.05","0.09","293,756.05","1,463.00","200.79","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"LHX","L3HARRIS TECHNOLOGIES","Industrials","Equity","293,556.33","0.09","293,556.33","838.00","350.30","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"ADSK","AUTODESK","Information Technology","Equity","292,345.60","0.09","292,345.60","956.00","305.80","United States","NASDAQ","CAD","0.71","USD"
"XEL","XCEL ENERGY INC","Utilities","Equity","290,101.98","0.08","290,101.98","2,817.00","102.98","United States","NASDAQ","CAD","0.71","USD"
"IQV","IQVIA HOLDINGS","Health Care","Equity","289,799.38","0.08","289,799.38","769.00","376.85","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"HUM","HUMANA","Health Care","Equity","289,341.19","0.08","289,341.19","538.00","537.81","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"GRMN","GARMIN","Consumer Discretionary","Equity","288,453.59","0.08","288,453.59","749.00","385.12","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"ROK","ROCKWELL AUTOMATION INC","Industrials","Equity","286,184.70","0.08","286,184.70","499.00","573.51","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"A","AGILENT TECHNOLOGIES INC","Health Care","Equity","278,797.80","0.08","278,797.80","1,275.00","218.66","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"EXC","EXELON CORP","Utilities","Equity","277,259.09","0.08","277,259.09","4,649.00","59.64","United States","NASDAQ","CAD","0.71","USD"
"NKE","NIKE CLASS B","Consumer Discretionary","Equity","276,243.89","0.08","276,243.89","5,432.00","50.85","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"CMG","CHIPOTLE MEXICAN GRILL","Consumer Discretionary","Equity","274,135.39","0.08","274,135.39","5,849.00","46.87","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"OXY","OCCIDENTAL PETROLEUM CORP","Energy","Equity","272,826.40","0.08","272,826.40","3,290.00","82.93","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"RSG","REPUBLIC SERVICES INC","Industrials","Equity","272,523.74","0.08","272,523.74","890.00","306.20","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"ADM","ARCHER DANIELS MIDLAND","Consumer Staples","Equity","270,809.16","0.08","270,809.16","2,198.00","123.21","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"WAT","WATERS CORP","Health Care","Equity","270,462.55","0.08","270,462.55","450.00","601.02","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"VTR","VENTAS REIT","Real Estate","Equity","269,395.60","0.08","269,395.60","2,196.00","122.67","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"KDP","KEURIG DR PEPPER INC","Consumer Staples","Equity","267,933.58","0.08","267,933.58","6,095.00","43.96","United States","NASDAQ","CAD","0.71","USD"
"CARR","CARRIER GLOBAL","Industrials","Equity","267,166.88","0.08","267,166.88","3,512.00","76.07","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"NDAQ","NASDAQ INC","Financials","Equity","262,190.13","0.08","262,190.13","2,053.00","127.71","United States","NASDAQ","CAD","0.71","USD"
"XYZ","BLOCK CLASS A","Financials","Equity","261,290.49","0.08","261,290.49","2,443.00","106.95","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"CBRE","CBRE GROUP CLASS A","Real Estate","Equity","259,748.27","0.08","259,748.27","1,333.00","194.86","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"FERG","FERGUSON ENTERPRISES INC","Industrials","Equity","258,918.98","0.08","258,918.98","864.00","299.67","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"VEEV","VEEVA SYSTEMS CLASS A","Health Care","Equity","253,799.03","0.07","253,799.03","688.00","368.89","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"MSCI","MSCI","Financials","Equity","253,610.35","0.07","253,610.35","330.00","768.51","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"WDAY","WORKDAY CLASS A","Information Technology","Equity","253,080.46","0.07","253,080.46","908.00","278.72","United States","NASDAQ","CAD","0.71","USD"
"PRU","PRUDENTIAL FINANCIAL INC","Financials","Equity","253,022.25","0.07","253,022.25","1,534.00","164.94","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"AIG","AMERICAN INTERNATIONAL GROUP","Financials","Equity","252,875.25","0.07","252,875.25","2,389.00","105.85","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"IBKR","INTERACTIVE BROKERS GROUP INC CLAS","Financials","Equity","251,922.66","0.07","251,922.66","2,038.00","123.61","United States","NASDAQ","CAD","0.71","USD"
"FLEX","FLEX LTD","Information Technology","Equity","250,678.47","0.07","250,678.47","1,644.00","152.48","United States","NASDAQ","CAD","0.71","USD"
"IDXX","IDEXX LABORATORIES","Health Care","Equity","248,644.28","0.07","248,644.28","351.00","708.38","United States","NASDAQ","CAD","0.71","USD"
"FANG","DIAMONDBACK ENERGY","Energy","Equity","246,527.87","0.07","246,527.87","895.00","275.45","United States","NASDAQ","CAD","0.71","USD"
"SYY","SYSCO","Consumer Staples","Equity","245,415.49","0.07","245,415.49","2,218.00","110.65","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"NTAP","NETAPP INC","Information Technology","Equity","245,125.72","0.07","245,125.72","890.00","275.42","United States","NASDAQ","CAD","0.71","USD"
"ED","CONSOLIDATED EDISON","Utilities","Equity","244,869.77","0.07","244,869.77","1,635.00","149.77","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"COIN","COINBASE GLOBAL INC CLASS A","Financials","Equity","244,539.76","0.07","244,539.76","1,005.00","243.32","United States","NASDAQ","CAD","0.71","USD"
"PAYX","PAYCHEX","Industrials","Equity","243,946.20","0.07","243,946.20","1,497.00","162.96","United States","NASDAQ","CAD","0.71","USD"
"MCHP","MICROCHIP TECHNOLOGY INC","Information Technology","Equity","243,866.99","0.07","243,866.99","2,462.00","99.05","United States","NASDAQ","CAD","0.71","USD"
"ROP","ROPER TECHNOLOGIES","Information Technology","Equity","240,064.40","0.07","240,064.40","458.00","524.15","United States","NASDAQ","CAD","0.71","USD"
"DHI","D R HORTON","Consumer Discretionary","Equity","239,734.18","0.07","239,734.18","1,221.00","196.34","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"YUM","YUM BRANDS","Consumer Discretionary","Equity","235,624.62","0.07","235,624.62","1,241.00","189.87","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"HIG","HARTFORD INSURANCE GROUP","Financials","Equity","234,632.49","0.07","234,632.49","1,260.00","186.21","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"AXON","AXON ENTERPRISE","Industrials","Equity","231,515.04","0.07","231,515.04","365.00","634.28","United States","NASDAQ","CAD","0.71","USD"
"TTWO","TAKE TWO INTERACTIVE SOFTWARE","Communication","Equity","230,364.42","0.07","230,364.42","782.00","294.58","United States","NASDAQ","CAD","0.71","USD"
"PEG","PUBLIC SERVICE ENTERPRISE GROUP","Utilities","Equity","226,448.96","0.07","226,448.96","2,281.00","99.28","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"UAL","UNITED AIRLINES HOLDINGS","Industrials","Equity","222,513.91","0.06","222,513.91","1,478.00","150.55","United States","NASDAQ","CAD","0.71","USD"
"KR","KROGER","Consumer Staples","Equity","221,511.54","0.06","221,511.54","2,607.00","84.97","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"KVUE","KENVUE","Consumer Staples","Equity","219,996.09","0.06","219,996.09","8,802.00","24.99","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"DXCM","DEXCOM INC","Health Care","Equity","217,188.50","0.06","217,188.50","1,766.00","122.98","United States","NASDAQ","CAD","0.71","USD"
"WEC","WEC ENERGY GROUP","Utilities","Equity","216,498.35","0.06","216,498.35","1,478.00","146.48","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"RMD","RESMED","Health Care","Equity","214,051.35","0.06","214,051.35","670.00","319.48","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"IRM","IRON MOUNTAIN INC","Real Estate","Equity","211,744.42","0.06","211,744.42","1,328.00","159.45","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"STLD","STEEL DYNAMICS INC","Materials","Equity","211,385.81","0.06","211,385.81","616.00","343.16","United States","NASDAQ","CAD","0.71","USD"
"MTB","M&T BANK","Financials","Equity","211,171.14","0.06","211,171.14","667.00","316.60","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"NTRS","NORTHERN TRUST","Financials","Equity","209,365.65","0.06","209,365.65","846.00","247.48","United States","NASDAQ","CAD","0.71","USD"
"ACGL","ARCH CAPITAL GROUP","Financials","Equity","208,148.91","0.06","208,148.91","1,539.00","135.25","United States","NASDAQ","CAD","0.71","USD"
"CCI","CROWN CASTLE INC","Real Estate","Equity","206,066.63","0.06","206,066.63","1,998.00","103.14","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"BIIB","BIOGEN","Health Care","Equity","204,964.39","0.06","204,964.39","669.00","306.37","United States","NASDAQ","CAD","0.71","USD"
"EXPE","EXPEDIA GROUP","Consumer Discretionary","Equity","204,564.73","0.06","204,564.73","514.00","397.98","United States","NASDAQ","CAD","0.71","USD"
"EME","EMCOR GROUP","Industrials","Equity","203,995.90","0.06","203,995.90","200.00","1,019.97","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"HBAN","HUNTINGTON BANCSHARES INC","Financials","Equity","203,804.12","0.06","203,804.12","9,176.00","22.21","United States","NASDAQ","CAD","0.71","USD"
"KMB","KIMBERLY CLARK","Consumer Staples","Equity","202,704.16","0.06","202,704.16","1,476.00","137.33","United States","NASDAQ","CAD","0.71","USD"
"JBL","JABIL","Information Technology","Equity","202,405.16","0.06","202,405.16","489.00","413.91","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"CNC","CENTENE CORP","Health Care","Equity","201,776.24","0.06","201,776.24","2,150.00","93.85","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"VMC","VULCAN MATERIALS","Materials","Equity","200,736.35","0.06","200,736.35","587.00","341.97","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"ODFL","OLD DOMINION FREIGHT LINE","Industrials","Equity","199,829.94","0.06","199,829.94","816.00","244.89","United States","NASDAQ","CAD","0.71","USD"
"EQT","EQT","Energy","Equity","198,801.38","0.06","198,801.38","2,823.00","70.42","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"HPQ","HP INC","Information Technology","Equity","195,266.20","0.06","195,266.20","4,028.00","48.48","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"ZTS","ZOETIS INC CLASS A","Health Care","Equity","192,003.32","0.06","192,003.32","1,880.00","102.13","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"EXR","EXTRA SPACE STORAGE REIT","Real Estate","Equity","191,731.95","0.06","191,731.95","986.00","194.45","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"GEHC","GE HEALTHCARE TECHNOLOGIES","Health Care","Equity","188,023.69","0.05","188,023.69","2,086.00","90.14","United States","NASDAQ","CAD","0.71","USD"
"AEE","AMEREN","Utilities","Equity","184,701.38","0.05","184,701.38","1,271.00","145.32","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"CFG","CITIZENS FINANCIAL GROUP INC","Financials","Equity","184,551.34","0.05","184,551.34","1,958.00","94.25","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"MLM","MARTIN MARIETTA MATERIALS","Materials","Equity","183,951.90","0.05","183,951.90","266.00","691.54","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"PCG","PG&E CORP","Utilities","Equity","183,434.01","0.05","183,434.01","9,802.00","18.71","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"WTW","WILLIS TOWERS WATSON","Financials","Equity","181,380.89","0.05","181,380.89","417.00","434.96","United States","NASDAQ","CAD","0.71","USD"
"TDY","TELEDYNE TECHNOLOGIES INC","Information Technology","Equity","181,021.26","0.05","181,021.26","215.00","841.95","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"CCL","CARNIVAL CORP LTD","Consumer Discretionary","Equity","180,932.09","0.05","180,932.09","5,835.00","31.01","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"CTSH","COGNIZANT TECHNOLOGY SOLUTIONS CLA","Information Technology","Equity","180,713.19","0.05","180,713.19","2,088.00","86.55","United States","NASDAQ","CAD","0.71","USD"
"RJF","RAYMOND JAMES","Financials","Equity","179,580.62","0.05","179,580.62","784.00","229.06","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"MTD","METTLER TOLEDO","Health Care","Equity","179,516.78","0.05","179,516.78","91.00","1,972.70","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"HAL","HALLIBURTON","Energy","Equity","176,819.36","0.05","176,819.36","3,715.00","47.60","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"DTE","DTE ENERGY","Utilities","Equity","175,689.63","0.05","175,689.63","963.00","182.44","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"ATO","ATMOS ENERGY","Utilities","Equity","172,233.68","0.05","172,233.68","760.00","226.62","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"LYV","LIVE NATION ENTERTAINMENT","Communication","Equity","171,877.58","0.05","171,877.58","730.00","235.45","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"OTIS","OTIS WORLDWIDE","Industrials","Equity","171,900.10","0.05","171,900.10","1,789.00","96.09","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"FISV","FISERV INC","Financials","Equity","171,418.26","0.05","171,418.26","2,486.00","68.95","United States","NASDAQ","CAD","0.71","USD"
"DG","DOLLAR GENERAL CORP","Consumer Staples","Equity","171,091.33","0.05","171,091.33","979.00","174.76","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"LH","LABCORP HOLDINGS","Health Care","Equity","170,172.64","0.05","170,172.64","377.00","451.38","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"DGX","QUEST DIAGNOSTICS INC","Health Care","Equity","169,587.01","0.05","169,587.01","490.00","346.09","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"CINF","CINCINNATI FINANCIAL","Financials","Equity","169,430.64","0.05","169,430.64","713.00","237.63","United States","NASDAQ","CAD","0.71","USD"
"ON","ON SEMICONDUCTOR CORP","Information Technology","Equity","169,370.78","0.05","169,370.78","1,773.00","95.53","United States","NASDAQ","CAD","0.71","USD"
"CBOE","CBOE GLOBAL MARKETS","Financials","Equity","169,332.01","0.05","169,332.01","454.00","372.98","United States","Cboe BZX","CAD","0.71","USD"
"ARES","ARES MANAGEMENT CLASS A","Financials","Equity","168,793.50","0.05","168,793.50","963.00","175.28","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"CPRT","COPART INC","Industrials","Equity","167,761.13","0.05","167,761.13","4,044.00","41.48","United States","NASDAQ","CAD","0.71","USD"
"AWK","AMERICAN WATER WORKS","Utilities","Equity","167,440.56","0.05","167,440.56","866.00","193.35","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"CPAY","CORPAY","Financials","Equity","165,102.13","0.05","165,102.13","292.00","565.41","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"WSM","WILLIAMS SONOMA INC","Consumer Discretionary","Equity","164,425.35","0.05","164,425.35","537.00","306.19","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"ES","EVERSOURCE ENERGY","Utilities","Equity","164,230.85","0.05","164,230.85","1,702.00","96.49","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"VICI","VICI PPTYS INC","Real Estate","Equity","164,189.75","0.05","164,189.75","4,869.00","33.72","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"IR","INGERSOLL RAND INC","Industrials","Equity","163,696.81","0.05","163,696.81","1,611.00","101.61","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"PPL","PPL CORP","Utilities","Equity","162,789.43","0.05","162,789.43","3,464.00","46.99","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"WST","WEST PHARMACEUTICAL SERVICES","Health Care","Equity","162,027.45","0.05","162,027.45","316.00","512.74","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"SYF","SYNCHRONY FINANCIAL","Financials","Equity","159,544.75","0.05","159,544.75","1,533.00","104.07","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"HSY","HERSHEY FOODS","Consumer Staples","Equity","158,918.46","0.05","158,918.46","675.00","235.43","United States","New York Stock Exchange Inc.","CAD","0.71","USD"
"FFIV","F5","Information Technology","Equity","158,049.13","0.05","158,049.13","260.00","607.88","United States","NASDAQ","CAD","0.71","USD"
