Fund Holdings as of,"Sep 17, 2026"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency
"042660","HANWHA OCEAN LTD","Industrials","Equity","2,709,216.18","0.06","2,709,216.18","32,013.00","84.63","Korea (South)","Korea Exchange (Stock Market)","CAD","987.85","KRW"
"2057","ZTO EXPRESS (CAYMAN) INC","Industrials","Equity","2,706,747.37","0.06","2,706,747.37","93,436.00","28.97","China","Hong Kong Exchanges And Clearing Ltd","CAD","5.61","HKD"
"HTHT","H WORLD GROUP ADR","Consumer Discretionary","Equity","2,696,216.39","0.06","2,696,216.39","44,613.00","60.44","China","NASDAQ","CAD","0.71","USD"
"NED","NEDBANK GROUP LTD","Financials","Equity","2,689,036.88","0.06","2,689,036.88","107,477.00","25.02","South Africa","Johannesburg Stock Exchange","CAD","11.63","ZAR"
"CHOLAFIN","CHOLAMANDALAM INVESTMENT AND FINAN","Financials","Equity","2,663,151.94","0.06","2,663,151.94","103,527.00","25.72","India","National Stock Exchange Of India","CAD","68.59","INR"
"2020","SABIC AGRI-NUTRIENTS","Materials","Equity","2,654,616.48","0.06","2,654,616.48","56,140.00","47.29","Saudi Arabia","Saudi Stock Exchange","CAD","2.69","SAR"
"ADANIENT","ADANI ENTERPRISES","Industrials","Equity","2,646,493.20","0.05","2,646,493.20","62,100.00","42.62","India","National Stock Exchange Of India","CAD","68.59","INR"
"1301","FORMOSA PLASTICS CORP","Materials","Equity","2,624,219.67","0.05","2,624,219.67","926,000.00","2.83","Taiwan","Taiwan Stock Exchange","CAD","22.80","TWD"
"PPC","PUBLIC POWER CORPORATION SA","Utilities","Equity","2,610,395.08","0.05","2,610,395.08","65,839.00","39.65","Greece","Athens Exchange S.A. Cash Market","CAD","0.62","EUR"
"BBAS3","BANCO DO BRASIL SA","Financials","Equity","2,609,798.20","0.05","2,609,798.20","422,421.00","6.18","Brazil","XBSP","CAD","3.69","BRL"
"TRENT","TRENT LTD","Consumer Discretionary","Equity","2,609,122.31","0.05","2,609,122.31","64,169.00","40.66","India","National Stock Exchange Of India","CAD","68.59","INR"
"BIMAS.E","BIM BIRLESIK MAGAZALAR A","Consumer Staples","Equity","2,601,741.32","0.05","2,601,741.32","216,612.00","12.01","Turkey","Istanbul Stock Exchange","CAD","34.80","TRY"
"2338","WEICHAI POWER LTD H","Industrials","Equity","2,598,032.51","0.05","2,598,032.51","468,000.00","5.55","China","Hong Kong Exchanges And Clearing Ltd","CAD","5.61","HKD"
"GAPB","GRUPO AEROPORTUARIO DEL PACIFICO","Industrials","Equity","2,596,978.02","0.05","2,596,978.02","93,032.00","27.91","Mexico","Bolsa Mexicana De Valores","CAD","12.29","MXN"
"267","CITIC LTD","Industrials","Equity","2,597,198.20","0.05","2,597,198.20","1,132,000.00","2.29","China","Hong Kong Exchanges And Clearing Ltd","CAD","5.61","HKD"
"600036","CHINA MERCHANTS BANK A","Financials","Equity","2,583,069.79","0.05","2,583,069.79","305,000.00","8.47","China","Shanghai Stock Exchange","CAD","4.80","CNY"
"AOT.R","AIRPORTS OF THAILAND NON-VOTING DR","Industrials","Equity","2,553,212.10","0.05","2,553,212.10","986,500.00","2.59","Thailand","Stock Exchange Of Thailand","CAD","23.86","THB"
"MAXHEALTH","MAX HEALTHCARE INSTITUTE","Health Care","Equity","2,538,825.60","0.05","2,538,825.60","167,932.00","15.12","India","National Stock Exchange Of India","CAD","68.59","INR"
"1326","FORMOSA CHEMICALS & FIBRE CORP","Materials","Equity","2,533,919.94","0.05","2,533,919.94","842,000.00","3.01","Taiwan","Taiwan Stock Exchange","CAD","22.80","TWD"
"035720","KAKAO","Communication","Equity","2,531,036.18","0.05","2,531,036.18","74,635.00","33.91","Korea (South)","Korea Exchange (Stock Market)","CAD","987.85","KRW"
"6488","GLOBALWAFERS LTD","Information Technology","Equity","2,520,531.15","0.05","2,520,531.15","63,000.00","40.01","Taiwan","Gretai Securities Market","CAD","22.80","TWD"
"9926","AKESO INC","Health Care","Equity","2,507,601.10","0.05","2,507,601.10","155,000.00","16.18","China","Hong Kong Exchanges And Clearing Ltd","CAD","5.61","HKD"
"BAJAJFINSV","BAJAJ FINSERV LTD","Financials","Equity","2,505,923.28","0.05","2,505,923.28","92,453.00","27.10","India","National Stock Exchange Of India","CAD","68.59","INR"
"000150","DOOSAN CORP","Industrials","Equity","2,494,691.93","0.05","2,494,691.93","1,754.00","1,422.29","Korea (South)","Korea Exchange (Stock Market)","CAD","987.85","KRW"
"2099","CHINA GOLD INTERNATIONAL RESOURCES","Materials","Equity","2,490,242.87","0.05","2,490,242.87","56,600.00","44.00","China","Hong Kong Exchanges And Clearing Ltd","CAD","5.61","HKD"
"3993","CHINA MOLYBDENUM H","Materials","Equity","2,473,485.42","0.05","2,473,485.42","894,000.00","2.77","China","Hong Kong Exchanges And Clearing Ltd","CAD","5.61","HKD"
"3081","LAND MARK CORP","Information Technology","Equity","2,469,994.18","0.05","2,469,994.18","20,700.00","119.32","Taiwan","Gretai Securities Market","CAD","22.80","TWD"
"TORNTPHARM","TORRENT PHARMACEUTICALS LTD","Health Care","Equity","2,462,270.93","0.05","2,462,270.93","34,645.00","71.07","India","National Stock Exchange Of India","CAD","68.59","INR"
"CIPLA","CIPLA LTD","Health Care","Equity","2,455,865.26","0.05","2,455,865.26","122,397.00","20.06","India","National Stock Exchange Of India","CAD","68.59","INR"
"2015","LI AUTO CLASS A","Consumer Discretionary","Equity","2,449,534.39","0.05","2,449,534.39","293,100.00","8.36","China","Hong Kong Exchanges And Clearing Ltd","CAD","5.61","HKD"
"2313","COMPEQ MANUFACTURING LTD","Information Technology","Equity","2,449,709.56","0.05","2,449,709.56","255,568.00","9.59","Taiwan","Taiwan Stock Exchange","CAD","22.80","TWD"
"MOTHERSON","SAMVARDHANA MOTHERSON INTERNATIONA","Consumer Discretionary","Equity","2,433,850.70","0.05","2,433,850.70","1,031,352.00","2.36","India","National Stock Exchange Of India","CAD","68.59","INR"
"2002","CHINA STEEL CORP","Materials","Equity","2,411,824.03","0.05","2,411,824.03","2,940,000.00","0.82","Taiwan","Taiwan Stock Exchange","CAD","22.80","TWD"
"ADANIPOWER","ADANI POWER LTD","Utilities","Equity","2,409,770.54","0.05","2,409,770.54","802,706.00","3.00","India","National Stock Exchange Of India","CAD","68.59","INR"
"LAURUSLABS","LAURUS LABS LTD","Health Care","Equity","2,398,625.28","0.05","2,398,625.28","84,456.00","28.40","India","National Stock Exchange Of India","CAD","68.59","INR"
"CUMMINSIND","CUMMINS INDIA LTD","Industrials","Equity","2,398,797.41","0.05","2,398,797.41","32,777.00","73.19","India","National Stock Exchange Of India","CAD","68.59","INR"
"1888","KINGBOARD LAMINATES HOLDINGS LTD","Information Technology","Equity","2,393,563.08","0.05","2,393,563.08","288,000.00","8.31","China","Hong Kong Exchanges And Clearing Ltd","CAD","5.61","HKD"
"003550","LG","Industrials","Equity","2,381,101.48","0.05","2,381,101.48","21,039.00","113.18","Korea (South)","Korea Exchange (Stock Market)","CAD","987.85","KRW"
"3044","TRIPOD TECHNOLOGY","Information Technology","Equity","2,378,395.94","0.05","2,378,395.94","108,000.00","22.02","Taiwan","Taiwan Stock Exchange","CAD","22.80","TWD"
"1050","BANQUE SAUDI FRANSI","Financials","Equity","2,377,230.04","0.05","2,377,230.04","299,614.00","7.93","Saudi Arabia","Saudi Stock Exchange","CAD","2.69","SAR"
"2259","ZIJIN GOLD INTERNATIONAL LTD","Materials","Equity","2,376,349.25","0.05","2,376,349.25","86,000.00","27.63","China","Hong Kong Exchanges And Clearing Ltd","CAD","5.61","HKD"
"PAYTM","ONE COMMUNICATIONS LTD","Financials","Equity","2,375,848.85","0.05","2,375,848.85","92,437.00","25.70","India","National Stock Exchange Of India","CAD","68.59","INR"
"GULF.R","GULF DEVELOPMENT NON-VOTING DR PCL","Utilities","Equity","2,356,129.87","0.05","2,356,129.87","921,545.00","2.56","Thailand","Stock Exchange Of Thailand","CAD","23.86","THB"
"9901","NEW ORIENTAL EDUCATION & TECHNOLOG","Consumer Discretionary","Equity","2,329,132.10","0.05","2,329,132.10","298,700.00","7.80","China","Hong Kong Exchanges And Clearing Ltd","CAD","5.61","HKD"
"COALINDIA","COAL INDIA","Energy","Equity","2,314,045.23","0.05","2,314,045.23","379,730.00","6.09","India","National Stock Exchange Of India","CAD","68.59","INR"
"042700","HANMI SEMICONDUCTOR","Information Technology","Equity","2,310,367.04","0.05","2,310,367.04","10,121.00","228.27","Korea (South)","Korea Exchange (Stock Market)","CAD","987.85","KRW"
"267250","HD HYUNDAI LTD","Energy","Equity","2,301,478.50","0.05","2,301,478.50","10,218.00","225.24","Korea (South)","Korea Exchange (Stock Market)","CAD","987.85","KRW"
"JIOFIN","JIO FINANCIAL SERVICES","Financials","Equity","2,300,199.66","0.05","2,300,199.66","688,083.00","3.34","India","National Stock Exchange Of India","CAD","68.59","INR"
"CPALL.R","CP ALL NON-VOTING DR","Consumer Staples","Equity","2,294,294.20","0.05","2,294,294.20","1,209,700.00","1.90","Thailand","Stock Exchange Of Thailand","CAD","23.86","THB"
"138040","MERITZ FINANCIAL GROUP INC","Financials","Equity","2,293,469.76","0.05","2,293,469.76","17,924.00","127.96","Korea (South)","Korea Exchange (Stock Market)","CAD","987.85","KRW"
"3045","TAIWAN MOBILE","Communication","Equity","2,284,691.98","0.05","2,284,691.98","420,000.00","5.44","Taiwan","Taiwan Stock Exchange","CAD","22.80","TWD"
"2337","MACRONIX INTERNATIONAL","Information Technology","Equity","2,279,383.84","0.05","2,279,383.84","446,000.00","5.11","Taiwan","Taiwan Stock Exchange","CAD","22.80","TWD"
"047810","KOREA AEROSPACE INDUSTRIES","Industrials","Equity","2,266,780.56","0.05","2,266,780.56","17,172.00","132.00","Korea (South)","Korea Exchange (Stock Market)","CAD","987.85","KRW"
"2801","CHANG HWA COMMERCIAL BANK LTD","Financials","Equity","2,261,515.41","0.05","2,261,515.41","1,741,611.00","1.30","Taiwan","Taiwan Stock Exchange","CAD","22.80","TWD"
"LPP","LPP SA","Consumer Discretionary","Equity","2,261,010.11","0.05","2,261,010.11","274.00","8,251.85","Poland","Warsaw Stock Exchange/Equities/Main Market","CAD","2.71","PLN"
"1177","SINO BIOPHARMACEUTICAL","Health Care","Equity","2,256,993.41","0.05","2,256,993.41","2,304,000.00","0.98","China","Hong Kong Exchanges And Clearing Ltd","CAD","5.61","HKD"
"017670","SK TELECOM","Communication","Equity","2,246,298.41","0.05","2,246,298.41","25,331.00","88.68","Korea (South)","Korea Exchange (Stock Market)","CAD","987.85","KRW"
"2319","CHINA MENGNIU DAIRY LTD","Consumer Staples","Equity","2,244,542.98","0.05","2,244,542.98","696,000.00","3.22","China","Hong Kong Exchanges And Clearing Ltd","CAD","5.61","HKD"
"HEROMOTOCO","HERO MOTOCORP LTD","Consumer Discretionary","Equity","2,243,174.00","0.05","2,243,174.00","28,895.00","77.63","India","National Stock Exchange Of India","CAD","68.59","INR"
"POLICYBZR","PB FINTECH","Financials","Equity","2,239,182.19","0.05","2,239,182.19","87,021.00","25.73","India","National Stock Exchange Of India","CAD","68.59","INR"
"PMETAL","PRESS METAL ALUMINIUM HOLDINGS","Materials","Equity","2,235,901.89","0.05","2,235,901.89","862,200.00","2.59","Malaysia","Bursa Malaysia","CAD","2.93","MYR"
"1339","THE PEOPLES INSURANCE CO (GROUP)","Financials","Equity","2,224,331.53","0.05","2,224,331.53","2,113,000.00","1.05","China","Hong Kong Exchanges And Clearing Ltd","CAD","5.61","HKD"
"CIBEST","GRUPO CIBEST SA","Financials","Equity","2,222,452.45","0.05","2,222,452.45","56,270.00","39.50","Colombia","Bolsa De Valores De Colombia","CAD","2,253.38","COP"
"079550","LIG DEFENSE&AEROSPACE LTD","Industrials","Equity","2,216,071.41","0.05","2,216,071.41","3,092.00","716.71","Korea (South)","Korea Exchange (Stock Market)","CAD","987.85","KRW"
"9868","XPENG CLASS A INC","Consumer Discretionary","Equity","2,212,634.65","0.05","2,212,634.65","301,400.00","7.34","China","Hong Kong Exchanges And Clearing Ltd","CAD","5.61","HKD"
"NPH","NORTHAM PLATINUM HLDGS LTD","Materials","Equity","2,201,605.60","0.05","2,201,605.60","85,415.00","25.78","South Africa","Johannesburg Stock Exchange","CAD","11.63","ZAR"
"BDMS.R","BANGKOK DUSIT MEDICAL SERVICES NON","Health Care","Equity","2,201,714.84","0.05","2,201,714.84","2,600,500.00","0.85","Thailand","Stock Exchange Of Thailand","CAD","23.86","THB"
"5347","VANGUARD INTERNATIONAL SEMICONDUCT","Information Technology","Equity","2,189,874.04","0.05","2,189,874.04","301,623.00","7.26","Taiwan","Gretai Securities Market","CAD","22.80","TWD"
"7020","ETIHAD ETISALAT","Communication","Equity","2,184,149.12","0.05","2,184,149.12","90,808.00","24.05","Saudi Arabia","Saudi Stock Exchange","CAD","2.69","SAR"
"000720","HYUNDAI ENGINEERING & CONSTRUCTION","Industrials","Equity","2,183,072.63","0.05","2,183,072.63","17,211.00","126.84","Korea (South)","Korea Exchange (Stock Market)","CAD","987.85","KRW"
"GGBR4","GERDAU PREF SA","Materials","Equity","2,179,525.11","0.05","2,179,525.11","309,325.00","7.05","Brazil","XBSP","CAD","3.69","BRL"
"INDHOTEL","INDIAN HOTELS LTD","Consumer Discretionary","Equity","2,177,579.28","0.05","2,177,579.28","205,555.00","10.59","India","National Stock Exchange Of India","CAD","68.59","INR"
"300","MIDEA GROUP CLASS H","Consumer Discretionary","Equity","2,173,420.08","0.05","2,173,420.08","122,900.00","17.68","China","Hong Kong Exchanges And Clearing Ltd","CAD","5.61","HKD"
"9866","NIO CLASS A","Consumer Discretionary","Equity","2,168,622.45","0.05","2,168,622.45","434,456.00","4.99","China","Hong Kong Exchanges And Clearing Ltd","CAD","5.61","HKD"
"FEDERALBNK","FEDERAL BANK LTD","Financials","Equity","2,159,057.01","0.04","2,159,057.01","445,067.00","4.85","India","National Stock Exchange Of India","CAD","68.59","INR"
"ONGC","OIL AND NATURAL GAS LTD","Energy","Equity","2,157,660.71","0.04","2,157,660.71","636,752.00","3.39","India","National Stock Exchange Of India","CAD","68.59","INR"
"DRREDDY","DR REDDYS LABORATORIES","Health Care","Equity","2,155,679.20","0.04","2,155,679.20","125,842.00","17.13","India","National Stock Exchange Of India","CAD","68.59","INR"
"096770","SK INNOVATION LTD","Energy","Equity","2,149,466.66","0.04","2,149,466.66","15,232.00","141.12","Korea (South)","Korea Exchange (Stock Market)","CAD","987.85","KRW"
"TLKM","TELEKOMUNIKASI INDONESIA","Communication","Equity","2,108,974.98","0.04","2,108,974.98","10,328,000.00","0.20","Indonesia","Indonesia Stock Exchange","CAD","12,683.66","IDR"
"MOL","MOL HUNGARIAN OIL AND GAS","Energy","Equity","2,098,689.39","0.04","2,098,689.39","90,462.00","23.20","Hungary","Budapest Stock Exchange","CAD","225.87","HUF"
"018260","SAMSUNG SDS","Information Technology","Equity","2,097,364.58","0.04","2,097,364.58","9,592.00","218.66","Korea (South)","Korea Exchange (Stock Market)","CAD","987.85","KRW"
"600900","CHINA YANGTZE POWER LTD A","Utilities","Equity","2,097,436.40","0.04","2,097,436.40","353,300.00","5.94","China","Shanghai Stock Exchange","CAD","4.80","CNY"
"064350","HYUNDAI-ROTEM","Industrials","Equity","2,096,262.79","0.04","2,096,262.79","16,932.00","123.80","Korea (South)","Korea Exchange (Stock Market)","CAD","987.85","KRW"
"278470","APR LTD","Consumer Staples","Equity","2,092,960.05","0.04","2,092,960.05","5,857.00","357.34","Korea (South)","Korea Exchange (Stock Market)","CAD","987.85","KRW"
"688256","CAMBRICON TECHNOLOGIES CORPORATION","Information Technology","Equity","2,093,207.96","0.04","2,093,207.96","9,073.00","230.71","China","Shanghai Stock Exchange","CAD","4.80","CNY"
"2376","GIGABYTE TECHNOLOGY LTD","Information Technology","Equity","2,086,843.27","0.04","2,086,843.27","134,000.00","15.57","Taiwan","Taiwan Stock Exchange","CAD","22.80","TWD"
"COFORGE","COFORGE","Information Technology","Equity","2,086,080.41","0.04","2,086,080.41","79,805.00","26.14","India","National Stock Exchange Of India","CAD","68.59","INR"
"ADNOCGAS","ADNOC GAS PLC","Energy","Equity","2,072,571.97","0.04","2,072,571.97","1,669,499.00","1.24","United Arab Emirates","Abu Dhabi Securities Exchange","CAD","2.63","AED"
"3692","HANSOH PHARMACEUTICAL GROUP","Health Care","Equity","2,044,687.20","0.04","2,044,687.20","334,000.00","6.12","China","Hong Kong Exchanges And Clearing Ltd","CAD","5.61","HKD"
"086520","ECOPRO LTD","Industrials","Equity","2,041,909.24","0.04","2,041,909.24","24,509.00","83.31","Korea (South)","Korea Exchange (Kosdaq)","CAD","987.85","KRW"
"601138","FOXCONN INDUSTRIAL INTERNET LTD A","Information Technology","Equity","2,038,538.11","0.04","2,038,538.11","159,500.00","12.78","China","Shanghai Stock Exchange","CAD","4.80","CNY"
"CPLE3","CIA PARANAENSE DE ENERGIA COPEL","Utilities","Equity","2,038,832.22","0.04","2,038,832.22","466,636.00","4.37","Brazil","XBSP","CAD","3.69","BRL"
"005830","DB INSURANCE LTD","Financials","Equity","2,036,036.77","0.04","2,036,036.77","10,432.00","195.17","Korea (South)","Korea Exchange (Stock Market)","CAD","987.85","KRW"
"AC*","ARCA CONTINENTAL","Consumer Staples","Equity","2,026,088.37","0.04","2,026,088.37","124,249.00","16.31","Mexico","Bolsa Mexicana De Valores","CAD","12.29","MXN"
"TMPV","TATA MOTORS PASSENGER VEHICLES LTD","Consumer Discretionary","Equity","2,023,415.49","0.04","2,023,415.49","441,310.00","4.59","India","National Stock Exchange Of India","CAD","68.59","INR"
"GVT&D","GE VERNOVA T&D INDIA LTD","Industrials","Equity","2,019,848.96","0.04","2,019,848.96","31,916.00","63.29","India","National Stock Exchange Of India","CAD","68.59","INR"
"AUBANK","AU SMALL FINANCE BANK","Financials","Equity","2,019,237.76","0.04","2,019,237.76","133,268.00","15.15","India","National Stock Exchange Of India","CAD","68.59","INR"
"TATAPOWER","TATA POWER LTD","Utilities","Equity","2,007,507.76","0.04","2,007,507.76","373,173.00","5.38","India","National Stock Exchange Of India","CAD","68.59","INR"
"1336","NEW CHINA LIFE INSURANCE COMPANY L","Financials","Equity","2,003,806.14","0.04","2,003,806.14","241,000.00","8.31","China","Hong Kong Exchanges And Clearing Ltd","CAD","5.61","HKD"
"CGPOWER","CG POWER AND INDUSTRIAL SOLUTIONS","Industrials","Equity","1,999,691.84","0.04","1,999,691.84","155,869.00","12.83","India","National Stock Exchange Of India","CAD","68.59","INR"
"BSANTANDER","BANCO SANTANDER CHILE","Financials","Equity","1,999,350.83","0.04","1,999,350.83","16,732,955.00","0.12","Chile","Santiago Stock Exchange","CAD","684.77","CLP"
"VOD","VODACOM GROUP LTD","Communication","Equity","1,993,432.17","0.04","1,993,432.17","150,028.00","13.29","South Africa","Johannesburg Stock Exchange","CAD","11.63","ZAR"
"PTTEP.R","PTT EXPLORATION AND PRODUCTION NON","Energy","Equity","1,991,711.97","0.04","1,991,711.97","314,700.00","6.33","Thailand","Stock Exchange Of Thailand","CAD","23.86","THB"
"COMI","COMMERCIAL INTERNATIONAL BANK EGYP","Financials","Equity","1,990,469.16","0.04","1,990,469.16","559,373.00","3.56","Egypt","Egyptian Exchange","CAD","37.24","EGP"
"VAML","VEDANTA ALUMINIUM METAL LTD","Materials","Equity","1,989,974.05","0.04","1,989,974.05","337,616.00","5.89","India","National Stock Exchange Of India","CAD","68.59","INR"
"6690","HAIER SMART HOME CLASS H LTD H","Consumer Discretionary","Equity","1,987,028.73","0.04","1,987,028.73","541,600.00","3.67","China","Hong Kong Exchanges And Clearing Ltd","CAD","5.61","HKD"
"6239","POWERTECH TECHNOLOGY","Information Technology","Equity","1,986,931.86","0.04","1,986,931.86","165,000.00","12.04","Taiwan","Taiwan Stock Exchange","CAD","22.80","TWD"
"4904","FAR EASTONE TELECOMMUNICATIONS LTD","Communication","Equity","1,985,615.80","0.04","1,985,615.80","425,000.00","4.67","Taiwan","Taiwan Stock Exchange","CAD","22.80","TWD"
"HKD","HKD CASH","Cash and/or Derivatives","Cash","1,984,650.76","0.04","1,984,650.76","11,132,789.00","17.83","Hong Kong","-","CAD","5.61","HKD"
"KOFUBL","COCA-COLA FEMSA CLASS UBL UNITS","Consumer Staples","Equity","1,984,427.77","0.04","1,984,427.77","126,407.00","15.70","Mexico","Bolsa Mexicana De Valores","CAD","12.29","MXN"
"RENT3","LOCALIZA RENT A CAR","Industrials","Equity","1,984,439.84","0.04","1,984,439.84","199,372.00","9.95","Brazil","XBSP","CAD","3.69","BRL"
"REM","REMGRO","Financials","Equity","1,983,629.75","0.04","1,983,629.75","117,819.00","16.84","South Africa","Johannesburg Stock Exchange","CAD","11.63","ZAR"
"071050","KOREA INVESTMENT HOLDINGS LTD","Financials","Equity","1,977,851.15","0.04","1,977,851.15","10,527.00","187.88","Korea (South)","Korea Exchange (Stock Market)","CAD","987.85","KRW"
"1548","GENSCRIPT BIOTECH CORP","Health Care","Equity","1,977,300.85","0.04","1,977,300.85","298,000.00","6.64","China","Hong Kong Exchanges And Clearing Ltd","CAD","5.61","HKD"
"SUZB3","SUZANO SA","Materials","Equity","1,973,447.38","0.04","1,973,447.38","153,511.00","12.86","Brazil","XBSP","CAD","3.69","BRL"
"5876","SHANGHAI COMMERCIAL","Financials","Equity","1,969,715.74","0.04","1,969,715.74","898,900.00","2.19","Taiwan","Taiwan Stock Exchange","CAD","22.80","TWD"
"DMART","AVENUE SUPERMARTS LTD","Consumer Staples","Equity","1,969,844.00","0.04","1,969,844.00","36,408.00","54.10","India","National Stock Exchange Of India","CAD","68.59","INR"
"TATACONSUM","TATA CONSUMER PRODUCTS LTD","Consumer Staples","Equity","1,969,943.33","0.04","1,969,943.33","133,298.00","14.78","India","National Stock Exchange Of India","CAD","68.59","INR"
"RDOR3","REDE DOR SAO LUIZ SA","Health Care","Equity","1,958,005.02","0.04","1,958,005.02","194,438.00","10.07","Brazil","XBSP","CAD","3.69","BRL"
"SCC.R","SIAM CEMENT NON-VOTING DR PCL","Materials","Equity","1,951,831.37","0.04","1,951,831.37","179,800.00","10.86","Thailand","Stock Exchange Of Thailand","CAD","23.86","THB"
"YMM","FULL TRUCK ALLIANCE ADR CLASS A","Industrials","Equity","1,952,190.49","0.04","1,952,190.49","172,317.00","11.33","China","New York Stock Exchange Inc.","CAD","0.71","USD"
"028050","SAMSUNG E&A LTD","Industrials","Equity","1,952,190.96","0.04","1,952,190.96","37,739.00","51.73","Korea (South)","Korea Exchange (Stock Market)","CAD","987.85","KRW"
"DIB","DB ISLAMIC BANK","Financials","Equity","1,948,428.80","0.04","1,948,428.80","697,080.00","2.80","United Arab Emirates","Dubai Financial Market","CAD","2.63","AED"
"1658","POSTAL SAVINGS BANK OF CHINA LTD H","Financials","Equity","1,943,083.56","0.04","1,943,083.56","2,011,000.00","0.97","China","Hong Kong Exchanges And Clearing Ltd","CAD","5.61","HKD"
"HDFCLIFE","HDFC LIFE INSURANCE COMPANY LTD","Financials","Equity","1,934,670.16","0.04","1,934,670.16","238,249.00","8.12","India","National Stock Exchange Of India","CAD","68.59","INR"
"VBL","VARUN BEVERAGES","Consumer Staples","Equity","1,931,793.32","0.04","1,931,793.32","318,949.00","6.06","India","National Stock Exchange Of India","CAD","68.59","INR"
"PERSISTENT","PERSISTENT SYSTEMS LTD","Information Technology","Equity","1,929,630.85","0.04","1,929,630.85","24,184.00","79.79","India","National Stock Exchange Of India","CAD","68.59","INR"
"BVN","BUENAVENTURA ADR REPRESENTING","Materials","Equity","1,926,933.14","0.04","1,926,933.14","39,692.00","48.55","Peru","New York Stock Exchange Inc.","CAD","0.71","USD"
"BRITANNIA","BRITANNIA INDUSTRIES LTD","Consumer Staples","Equity","1,922,117.19","0.04","1,922,117.19","26,464.00","72.63","India","National Stock Exchange Of India","CAD","68.59","INR"
"4938","PEGATRON","Information Technology","Equity","1,919,422.02","0.04","1,919,422.02","484,000.00","3.97","Taiwan","Taiwan Stock Exchange","CAD","22.80","TWD"
"601899","ZIJIN MINING GROUP LTD A","Materials","Equity","1,917,589.82","0.04","1,917,589.82","297,500.00","6.45","China","Shanghai Stock Exchange","CAD","4.80","CNY"
"2280","ALMARAI","Consumer Staples","Equity","1,917,101.14","0.04","1,917,101.14","112,718.00","17.01","Saudi Arabia","Saudi Stock Exchange","CAD","2.69","SAR"
"2409","AUO","Information Technology","Equity","1,912,245.07","0.04","1,912,245.07","1,453,000.00","1.32","Taiwan","Taiwan Stock Exchange","CAD","22.80","TWD"
"086280","HYUNDAI GLOVIS LTD","Industrials","Equity","1,911,011.54","0.04","1,911,011.54","9,164.00","208.53","Korea (South)","Korea Exchange (Stock Market)","CAD","987.85","KRW"
"BBSE3","BB SEGURIDADE SA","Financials","Equity","1,908,918.40","0.04","1,908,918.40","174,177.00","10.96","Brazil","XBSP","CAD","3.69","BRL"
"2382","SUNNY OPTICAL TECHNOLOGY LTD","Information Technology","Equity","1,902,461.00","0.04","1,902,461.00","158,100.00","12.03","China","Hong Kong Exchanges And Clearing Ltd","CAD","5.61","HKD"
"3529","EMEMORY TECHNOLOGY INC","Information Technology","Equity","1,902,155.23","0.04","1,902,155.23","16,000.00","118.88","Taiwan","Gretai Securities Market","CAD","22.80","TWD"
"GAMUDA","GAMUDA","Industrials","Equity","1,885,692.07","0.04","1,885,692.07","1,165,900.00","1.62","Malaysia","Bursa Malaysia","CAD","2.93","MYR"
"688","CHINA OVERSEAS LAND INVESTMENT","Real Estate","Equity","1,879,462.29","0.04","1,879,462.29","881,500.00","2.13","China","Hong Kong Exchanges And Clearing Ltd","CAD","5.61","HKD"
"NRP","NEPI ROCKCASTLE","Real Estate","Equity","1,859,837.89","0.04","1,859,837.89","149,224.00","12.46","South Africa","Johannesburg Stock Exchange","CAD","11.63","ZAR"
"5871","CHAILEASE HOLDING LTD","Financials","Equity","1,857,641.28","0.04","1,857,641.28","378,083.00","4.91","Taiwan","Taiwan Stock Exchange","CAD","22.80","TWD"
"1590","AIRTAC INTERNATIONAL GROUP","Industrials","Equity","1,856,970.27","0.04","1,856,970.27","34,000.00","54.62","Taiwan","Taiwan Stock Exchange","CAD","22.80","TWD"
"BZ","KANZHUN AMERICAN DEPOSITORY SHARES","Industrials","Equity","1,856,745.69","0.04","1,856,745.69","89,456.00","20.76","China","NASDAQ","CAD","0.71","USD"
"INDUSINDBK","INDUSIND BANK","Financials","Equity","1,853,958.90","0.04","1,853,958.90","132,716.00","13.97","India","National Stock Exchange Of India","CAD","68.59","INR"
"BCI","BANCO DE CREDITO E INVERSION","Financials","Equity","1,849,973.44","0.04","1,849,973.44","19,311.00","95.80","Chile","Santiago Stock Exchange","CAD","684.77","CLP"
"UGPA3","ULTRAPAR PARTICIPOES SA","Consumer Discretionary","Equity","1,840,744.98","0.04","1,840,744.98","174,566.00","10.54","Brazil","XBSP","CAD","3.69","BRL"
"BHEL","BHARAT HEAVY ELECTRICALS LTD","Industrials","Equity","1,835,375.81","0.04","1,835,375.81","293,322.00","6.26","India","National Stock Exchange Of India","CAD","68.59","INR"
"1080","ARAB NATIONAL BANK","Financials","Equity","1,834,803.54","0.04","1,834,803.54","216,612.00","8.47","Saudi Arabia","Saudi Stock Exchange","CAD","2.69","SAR"
"RICHTER","GEDEON RICHTER","Health Care","Equity","1,816,069.48","0.04","1,816,069.48","32,096.00","56.58","Hungary","Budapest Stock Exchange","CAD","225.87","HUF"
"BPCL","BHARAT PETROLEUM","Energy","Equity","1,809,110.14","0.04","1,809,110.14","404,209.00","4.48","India","National Stock Exchange Of India","CAD","68.59","INR"
