Fund Holdings as of,"Sep 17, 2026"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency
"688","CHINA OVERSEAS LAND INVESTMENT","Real Estate","Equity","313,587.70","0.27","313,587.70","147,078.00","2.13","China","Hong Kong Exchanges And Clearing Ltd","CAD","5.61","HKD"
"4958","ZHEN DING TECHNOLOGY HOLDING LTD","Information Technology","Equity","313,223.90","0.27","313,223.90","15,000.00","20.88","Taiwan","Taiwan Stock Exchange","CAD","22.80","TWD"
"BBRI","BANK RAKYAT INDONESIA (PERSERO)","Financials","Equity","309,127.29","0.27","309,127.29","1,177,437.00","0.26","Indonesia","Indonesia Stock Exchange","CAD","12,683.66","IDR"
"LT","LARSEN AND TOUBRO LTD","Industrials","Equity","308,996.94","0.27","308,996.94","5,525.00","55.93","India","National Stock Exchange Of India","CAD","68.59","INR"
"1658","POSTAL SAVINGS BANK OF CHINA LTD H","Financials","Equity","308,226.58","0.26","308,226.58","319,000.00","0.97","China","Hong Kong Exchanges And Clearing Ltd","CAD","5.61","HKD"
"2327","YAGEO","Information Technology","Equity","305,956.40","0.26","305,956.40","13,184.00","23.21","Taiwan","Taiwan Stock Exchange","CAD","22.80","TWD"
"PTTGC.R","PTT GLOBAL CHEMICAL NON-VOTING DR","Materials","Equity","303,029.66","0.26","303,029.66","146,800.00","2.06","Thailand","Stock Exchange Of Thailand","CAD","23.86","THB"
"KCHOL.E","KOC HOLDING A","Industrials","Equity","301,839.26","0.26","301,839.26","48,031.00","6.28","Turkey","Istanbul Stock Exchange","CAD","34.80","TRY"
"SCB.R","SCB X PUBLIC COMPANY LIMITED NON-V","Financials","Equity","301,256.72","0.26","301,256.72","47,600.00","6.33","Thailand","Stock Exchange Of Thailand","CAD","23.86","THB"
"UGPA3","ULTRAPAR PARTICIPOES SA","Consumer Discretionary","Equity","294,618.74","0.25","294,618.74","27,940.00","10.54","Brazil","XBSP","CAD","3.69","BRL"
"ONGC","OIL AND NATURAL GAS LTD","Energy","Equity","292,902.16","0.25","292,902.16","86,439.00","3.39","India","National Stock Exchange Of India","CAD","68.59","INR"
