Fund Holdings as of,"Sep 17, 2026"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency
"EL","ESSILORLUXOTTICA SA","Health Care","Equity","2,012,646.29","0.29","2,012,646.29","8,857.00","227.24","France","Nyse Euronext - Euronext Paris","CAD","0.62","EUR"
"LONN","LONZA GROUP AG","Health Care","Equity","1,962,685.86","0.28","1,962,685.86","2,121.00","925.36","Switzerland","SIX Swiss Exchange","CAD","0.59","CHF"
"RWE","RWE AG","Utilities","Equity","1,945,760.03","0.28","1,945,760.03","19,980.00","97.38","Germany","Xetra","CAD","0.62","EUR"
"EOAN","E.ON N","Utilities","Equity","1,944,562.15","0.28","1,944,562.15","68,098.00","28.56","Germany","Xetra","CAD","0.62","EUR"
"NBIS","NEBIUS NV CLASS A","Information Technology","Equity","1,897,646.02","0.27","1,897,646.02","6,224.00","304.89","Netherlands","NASDAQ","CAD","0.71","USD"
"BN","DANONE SA","Consumer Staples","Equity","1,882,098.81","0.27","1,882,098.81","19,087.00","98.61","France","Nyse Euronext - Euronext Paris","CAD","0.62","EUR"
"HOLN","HOLCIM LTD AG","Materials","Equity","1,806,568.64","0.26","1,806,568.64","15,592.00","115.87","Switzerland","SIX Swiss Exchange","CAD","0.59","CHF"
"RKT","RECKITT BENCKISER GROUP PLC","Consumer Staples","Equity","1,786,582.88","0.26","1,786,582.88","19,110.00","93.49","United Kingdom","London Stock Exchange","CAD","0.54","GBP"
"EBS","ERSTE GROUP BANK AG","Financials","Equity","1,786,504.56","0.26","1,786,504.56","9,078.00","196.79","Austria","Wiener Boerse Ag","CAD","0.62","EUR"
"ASM","ASM INTERNATIONAL NV","Information Technology","Equity","1,782,387.77","0.26","1,782,387.77","1,403.00","1,270.40","Netherlands","Euronext Amsterdam","CAD","0.62","EUR"
"EUR","EUR CASH","Cash and/or Derivatives","Cash","1,744,239.17","0.25","1,744,239.17","1,085,746.00","160.65","European Union","-","CAD","0.62","EUR"
"TSCO","TESCO PLC","Consumer Staples","Equity","1,722,745.99","0.25","1,722,745.99","191,661.00","8.99","United Kingdom","London Stock Exchange","CAD","0.54","GBP"
"HLN","HALEON PLC","Health Care","Equity","1,711,538.18","0.25","1,711,538.18","269,786.00","6.34","United Kingdom","London Stock Exchange","CAD","0.54","GBP"
"SSE","SSE PLC","Utilities","Equity","1,710,045.30","0.25","1,710,045.30","36,818.00","46.45","United Kingdom","London Stock Exchange","CAD","0.54","GBP"
"DSV","DSV","Industrials","Equity","1,698,421.90","0.24","1,698,421.90","6,026.00","281.85","Denmark","Omx Nordic Exchange Copenhagen A/S","CAD","4.65","DKK"
"LR","LEGRAND SA","Industrials","Equity","1,693,033.54","0.24","1,693,033.54","7,732.00","218.96","France","Nyse Euronext - Euronext Paris","CAD","0.62","EUR"
"SAND","SANDVIK","Industrials","Equity","1,687,161.95","0.24","1,687,161.95","31,737.00","53.16","Sweden","Nasdaq Omx Nordic","CAD","7.02","SEK"
"PRY","PRYSMIAN","Industrials","Equity","1,649,619.85","0.24","1,649,619.85","8,441.00","195.43","Italy","Borsa Italiana","CAD","0.62","EUR"
"G","ASSICURAZIONI GENERALI","Financials","Equity","1,646,877.91","0.24","1,646,877.91","22,194.00","74.20","Italy","Borsa Italiana","CAD","0.62","EUR"
