Fund Holdings as of,"Sep 17, 2026"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency
"6223","MPI CORP","Information Technology","Equity","220,495.55","0.15","220,495.55","219,000.00","-","Taiwan","Gretai Securities Market","CAD","-","TWD"
"CIMB","CIMB GROUP HOLDINGS","Financials","Equity","220,378.70","0.15","220,378.70","20,126,900.00","-","Malaysia","Bursa Malaysia","CAD","-","MYR"
"SHFL","SHRIRAM FINANCE LTD","Financials","Equity","219,794.41","0.15","219,794.41","3,631,054.00","-","India","National Stock Exchange Of India","CAD","-","INR"
"3653","JENTECH PRECISION INDUSTRIAL LTD","Information Technology","Equity","219,575.30","0.15","219,575.30","224,000.00","-","Taiwan","Taiwan Stock Exchange","CAD","-","TWD"
"WEGE3","WEG","Industrials","Equity","218,815.73","0.15","218,815.73","3,785,282.00","-","Brazil","XBSP","CAD","-","BRL"
"HINDUNILVR","HINDUSTAN UNILEVER LTD","Consumer Staples","Equity","218,757.30","0.15","218,757.30","1,851,522.00","-","India","National Stock Exchange Of India","CAD","-","INR"
"BPAC11","BCO BTG PACTUAL UNT SA","Financials","Equity","218,056.15","0.15","218,056.15","3,151,402.00","-","Brazil","XBSP","CAD","-","BRL"
"TATASTEEL","TATA STEEL LTD","Materials","Equity","217,530.29","0.15","217,530.29","19,091,676.00","-","India","National Stock Exchange Of India","CAD","-","INR"
"AXIA3","AXIA ENERGIA SA","Utilities","Equity","216,595.43","0.15","216,595.43","3,454,633.00","-","Brazil","XBSP","CAD","-","BRL"
"BEL","BHARAT ELECTRONICS LTD","Industrials","Equity","214,842.57","0.15","214,842.57","8,930,647.00","-","India","National Stock Exchange Of India","CAD","-","INR"
"2892","FIRST FINANCIAL HOLDING LTD","Financials","Equity","213,367.24","0.15","213,367.24","28,604,111.00","-","Taiwan","Taiwan Stock Exchange","CAD","-","TWD"
"034730","SK INC","Industrials","Equity","211,921.13","0.15","211,921.13","93,077.00","-","Korea (South)","Korea Exchange (Stock Market)","CAD","-","KRW"
"ADCB","ABU DHABI COMMERCIAL BANK","Financials","Equity","210,694.13","0.14","210,694.13","8,114,330.00","-","United Arab Emirates","Abu Dhabi Securities Exchange","CAD","-","AED"
"000810","SAMSUNG FIRE & MARINE INSURANCE LT","Financials","Equity","209,072.73","0.14","209,072.73","74,318.00","-","Korea (South)","Korea Exchange (Stock Market)","CAD","-","KRW"
"2880","HUA NAN FINANCIAL HOLDINGS","Financials","Equity","203,142.21","0.14","203,142.21","23,168,100.00","-","Taiwan","Taiwan Stock Exchange","CAD","-","TWD"
"HINDALCO","HINDALCO INDUSTRIES LTD","Materials","Equity","200,030.88","0.14","200,030.88","3,353,467.00","-","India","National Stock Exchange Of India","CAD","-","INR"
"IMP","IMPALA PLATINUM","Materials","Equity","197,971.26","0.14","197,971.26","2,318,128.00","-","South Africa","Johannesburg Stock Exchange","CAD","-","ZAR"
"ABEV3","AMBEV SA","Consumer Staples","Equity","197,153.26","0.13","197,153.26","11,203,185.00","-","Brazil","XBSP","CAD","-","BRL"
"WALMEX*","WALMART DE MEXICO V","Consumer Staples","Equity","195,006.00","0.13","195,006.00","12,425,666.00","-","Mexico","Bolsa Mexicana De Valores","CAD","-","MXN"
"PEO","BANK PEKAO SA","Financials","Equity","194,743.07","0.13","194,743.07","465,329.00","-","Poland","Warsaw Stock Exchange/Equities/Main Market","CAD","-","PLN"
"EUROB","EUROBANK SA","Financials","Equity","192,084.57","0.13","192,084.57","6,127,764.00","-","Greece","Athens Exchange S.A. Cash Market","CAD","-","EUR"
"KGH","KGHM POLSKA MIEDZ SA","Materials","Equity","188,710.30","0.13","188,710.30","359,790.00","-","Poland","Warsaw Stock Exchange/Equities/Main Market","CAD","-","PLN"
"PTT.R","PTT NON-VOTING DR","Energy","Equity","188,184.45","0.13","188,184.45","25,466,400.00","-","Thailand","Stock Exchange Of Thailand","CAD","-","THB"
"6446","PHARMAESSENTIA","Health Care","Equity","188,126.02","0.13","188,126.02","860,028.00","-","Taiwan","Taiwan Stock Exchange","CAD","-","TWD"
"TPEIR","PIRAEUS BANK SA","Financials","Equity","186,972.05","0.13","186,972.05","2,686,973.00","-","Greece","Athens Exchange S.A. Cash Market","CAD","-","EUR"
"ALE","ALLEGRO SA","Consumer Discretionary","Equity","185,233.79","0.13","185,233.79","2,435,397.00","-","Poland","Warsaw Stock Exchange/Equities/Main Market","CAD","-","PLN"
"EMBJ3","EMBRAER","Industrials","Equity","185,146.15","0.13","185,146.15","1,711,111.00","-","Brazil","XBSP","CAD","-","BRL"
"MAYBANK","MALAYAN BANKING","Financials","Equity","184,050.61","0.13","184,050.61","12,477,100.00","-","Malaysia","Bursa Malaysia","CAD","-","MYR"
"SBSP3","COMPANHIA DE SANEAMENTO BASICO DE","Utilities","Equity","183,816.90","0.13","183,816.90","6,008,975.00","-","Brazil","XBSP","CAD","-","BRL"
"373220","LG ENERGY SOLUTION LTD","Industrials","Equity","183,218.00","0.13","183,218.00","118,833.00","-","Korea (South)","Korea Exchange (Stock Market)","CAD","-","KRW"
"267260","HD HYUNDAI ELECTRIC","Industrials","Equity","179,697.67","0.12","179,697.67","59,746.00","-","Korea (South)","Korea Exchange (Stock Market)","CAD","-","KRW"
"POWERGRID","POWER GRID CORPORATION OF INDIA","Utilities","Equity","177,798.73","0.12","177,798.73","11,080,959.00","-","India","National Stock Exchange Of India","CAD","-","INR"
"ULTRACEMCO","ULTRATECH CEMENT LTD","Materials","Equity","175,870.58","0.12","175,870.58","268,577.00","-","India","National Stock Exchange Of India","CAD","-","INR"
"BBRI","BANK RAKYAT INDONESIA (PERSERO)","Financials","Equity","174,833.47","0.12","174,833.47","159,586,471.00","-","Indonesia","Indonesia Stock Exchange","CAD","-","IDR"
"HCLTECH","HCL TECHNOLOGIES LTD","Information Technology","Equity","174,672.79","0.12","174,672.79","2,281,948.00","-","India","National Stock Exchange Of India","CAD","-","INR"
"207940","SAMSUNG BIOLOGICS","Health Care","Equity","173,796.36","0.12","173,796.36","29,472.00","-","Korea (South)","Korea Exchange (Stock Market)","CAD","-","KRW"
"4958","ZHEN DING TECHNOLOGY HOLDING LTD","Information Technology","Equity","173,489.61","0.12","173,489.61","1,991,000.00","-","Taiwan","Taiwan Stock Exchange","CAD","-","TWD"
"DIVISLAB","DIVIS LABORATORIES LTD","Health Care","Equity","172,949.15","0.12","172,949.15","304,944.00","-","India","National Stock Exchange Of India","CAD","-","INR"
"ABG","ABSA GROUP","Financials","Equity","171,985.07","0.12","171,985.07","2,169,592.00","-","South Africa","Johannesburg Stock Exchange","CAD","-","ZAR"
"HAR","HARMONY GOLD MINING COMPANY LIMITE","Materials","Equity","171,459.21","0.12","171,459.21","1,466,277.00","-","South Africa","Johannesburg Stock Exchange","CAD","-","ZAR"
